external_user_id,interaction_count
u2345068,47
u2345297,10
u2345299,11
u2345333,19
u234550,20
u2345537,12
u2345576,46
u2345586,10
u2345623,18
u2345628,10
u2345668,8
u234568,22
u2345791,35
u2345887,35
u234598,20
u2346056,19
u2346117,23
u2346158,57
u2346164,12
u2346281,15
u2346380,15
u2346417,12
u2346473,10
u2346492,52
u2346523,15
u2346613,14
u2346646,11
u2346667,26
u2346695,10
u2346739,19
u234679,23
u2346838,24
u2346883,23
u2346949,7
u2347026,14
u2347034,7
u2347192,31
u2347194,28
u2347239,46
u2347291,7
u2347319,7
u2347370,9
u2347454,92
u2347498,54
u2347560,29
u2347614,97
u2347798,18
u2347807,31
u234781,10
u2347811,9
u2347865,8
u2348025,21
u234803,9
u2348165,32
u2348284,19
u2348410,21
u2348415,38
u2348443,32
u2348461,148
u2348462,53
u2348558,40
u2348599,15
u2348616,54
u2348647,46
u234869,7
u2348742,22
u2348835,33
u2348948,51
u234896,10
u2349059,38
u2349077,15
u2349138,152
u2349160,18
u2349173,10
u2349249,16
u2349271,44
u2349309,18
u2349343,50
u2349459,32
u2349468,35
u2349502,22
u234951,34
u2349596,86
u2349652,10
u2349711,29
u2349804,9
u2349834,32
u2349902,10
u2349958,111
u2349975,32
u2350028,58
u2350072,18
u2350132,15
u2350157,23
u2350185,12
u2350208,24
u2350210,11
u2350229,40
u2350337,10
u2350446,23
u235050,28
u2350515,29
u2350522,14
u2350541,28
u2350576,42
u2350578,9
u2350667,11
u2350678,39
u2350710,44
u2350757,15
u2350794,6
u2350832,91
u2350929,18
u2350947,28
u2350958,10
u2351002,32
u2351155,24
u2351215,36
u2351273,10
u2351332,11
u2351364,13
u2351375,17
u2351378,20
u2351531,8
u2351564,33
u2351645,43
u235167,9
u2351696,15
u2351698,12
u2351792,13
u2351829,15
u2351900,12
u235210,12
u2352133,10
u2352147,25
u2352191,26
u2352204,13
u2352221,23
u2352231,57
u2352259,10
u2352302,14
u2352340,17
u23524,37
u2352495,39
u2352536,7
u2352537,9
u2352707,27
u2352754,34
u2352924,38
u2352952,18
u2353020,64
u2353046,11
u2353296,10
u2353300,11
u2353317,25
u2353355,35
u2353378,8
u2353471,13
u2353507,16
u2353536,9
u2353571,32
u2353600,19
u2353613,26
u2353627,15
u2354117,9
u2354144,34
u235421,11
u2354405,22
u2354498,29
u2354622,16
u2354774,22
u2354960,17
u2355022,26
u2355049,9
u2355094,13
u2355289,22
u2355316,20
u2355445,10
u2355458,13
u2355500,40
u2355570,18
u2355586,16
u235568,13
u2355724,10
u2355829,68
u2355853,13
u2355868,32
u2355878,44
u2355880,23
u2355906,17
u2356066,10
u235607,13
u235611,25
u2356118,66
u2356149,73
u2356274,10
u2356434,39
u2356546,45
u2356560,19
u2356591,19
u2356716,23
u2356775,45
u2356821,40
u2357143,39
u2357156,19
u2357232,16
u235729,14
u2357294,74
u2357339,25
u2357340,9
u2357413,24
u2357625,47
u2357700,17
u2357713,25
u2357764,19
u2357777,30
u2357809,14
u2357900,21
u2357948,8
u2357959,6
u2357988,96
u2358082,12
u2358116,34
u2358122,33
u2358172,28
u2358175,65
u235821,39
u2358284,7
u2358301,7
u2358310,10
u2358404,51
u2358450,15
u2358454,12
u2358601,29
u2358627,9
u2358899,17
u2358949,37
u2359000,32
u2359201,23
u2359261,20
u2359378,9
u2359487,16
u2359515,18
u235964,10
u2359643,29
u2359844,22
u23600,19
u2360050,14
u2360136,50
u2360284,9
u2360305,40
u2360341,13
u2360386,25
u2360527,25
u2360561,30
u2360664,32
u2360666,16
u2360706,21
u2360710,11
u2360897,13
u2361054,23
u2361083,39
u2361123,13
u236113,11
u2361227,43
u2361233,33
u2361276,11
u2361292,17
u2361474,50
u2361536,23
u2361591,27
u2361607,8
u2361624,16
u2361820,20
u2361895,17
u2362020,18
u2362023,33
u2362132,39
u2362309,39
u2362336,18
u2362526,32
u2362536,33
u2362581,14
u2362611,38
u2362632,25
u2362640,24
u2362682,28
u2362703,18
u2362766,18
u2362777,46
u2362913,14
u2362915,20
u2362964,11
u2362970,11
u2362976,7
u2363027,51
u2363134,12
u2363240,12
u2363289,22
u2363311,15
u2363363,50
u2363549,9
u2363560,11
u2363604,12
u2363632,36
u2363637,13
u2363871,34
u2363952,61
u2364029,16
u2364082,9
u2364087,18
u2364090,27
u2364353,18
u2364371,11
u2364496,14
u2364510,11
u2364583,9
u236464,16
u236468,13
u2364703,36
u2364707,14
u2365138,27
u2365234,14
u2365260,17
u2365423,17
u2365537,10
u2365560,13
u2365611,63
u2365640,127
u2365651,23
u2365665,14
u2365725,43
u2365752,9
u2365777,13
u2365802,14
u2365835,43
u2365980,21
u2366097,21
u2366308,7
u2366409,33
u2366417,56
u2366418,32
u2366741,11
u2366755,63
u2366812,20
u2367059,79
u2367099,25
u2367117,26
u2367122,23
u2367237,15
u2367261,13
u2367499,31
u2367515,23
u2367520,23
u2367567,12
u2367618,23
u2367620,20
u2367627,40
u2367692,41
u2367909,13
u2367938,25
u2368380,23
u2368397,14
u2368595,9
u2368684,37
u2368749,9
u236886,12
u2368865,29
u2368936,17
u2369096,12
u2369138,13
u2369369,44
u2369377,33
u2369426,66
u2369454,12
u2369462,45
u2369464,25
u2369532,12
u2369648,37
u2369799,18
u2369880,16
u2369933,32
u2370005,17
u2370011,29
u2370012,9
u237007,13
u2370169,14
u2370260,36
u2370330,44
u2370376,13
u2370422,13
u2370444,15
u2370449,72
u237060,14
u2370604,29
u2370605,15
u2370627,16
u2370643,17
u2370799,29
u2370808,31
u2370826,15
u2370833,15
u2370846,59
u2370881,9
u2370997,15
u2371075,8
u2371105,15
u2371112,10
u2371144,10
u2371161,12
u2371283,19
u2371357,28
u2371382,10
u2371384,15
u2371403,16
u2371486,12
u2371669,28
u2371693,16
u2371731,54
u2371777,63
u2371829,10
u237190,18
u2371906,18
u2371931,17
u2372017,14
u2372025,22
u2372072,8
u2372094,15
u2372124,14
u2372244,109
u2372261,11
u2372268,88
u2372293,16
u2372314,20
u2372321,35
u2372441,12
u2372551,39
u2372577,17
u2372701,11
u2372702,17
u2372869,8
u2372939,58
u2372971,38
u2373009,9
u2373062,13
u2373139,9
u2373148,18
u2373243,83
u2373304,13
u2373318,13
u2373374,33
u2373503,58
u2373563,18
u2373682,23
u2373851,23
u237391,13
u2373960,48
u2373984,10
u2373993,11
u2374018,34
u2374046,21
u2374054,29
u2374156,94
u2374232,9
u2374274,28
u2374332,15
u2374342,20
u2374393,10
u2374438,17
u2374571,10
u2374600,10
u2374664,11
u2374698,11
u2374726,39
u2374742,15
u2374760,11
u2374781,23
u2374824,9
u2374863,57
u2374884,78
u2374924,47
u2374934,40
u2374968,16
u2374969,11
u2374982,83
u2375102,7
u2375191,39
u2375208,54
u2375248,15
u2375275,132
u2375284,15
u2375349,25
u2375399,14
u2375404,8
u2375492,11
u2375497,18
u2375641,65
u2375655,41
u237578,16
u2375794,30
u2375838,11
u2375855,22
u237588,12
u2375892,29
u237591,23
u237592,9
u2375920,22
u2375931,12
u2376085,11
u2376168,12
u2376187,21
u2376349,46
u2376405,16
u2376539,28
u2376581,16
u2376738,9
u2376791,20
u2376837,23
u237689,9
u2376897,29
u2376927,43
u2376928,64
u2376965,14
u2376966,9
u2377066,6
u2377136,11
u2377220,23
u2377241,20
u2377316,21
u2377344,24
u2377346,19
u2377378,43
u2377408,20
u2377419,14
u2377420,27
u2377484,39
u2377505,8
u2377606,54
u2377633,12
u2377668,20
u2377678,34
u2377682,17
u2378041,41
u2378073,13
u2378135,9
u2378220,8
u2378252,16
u2378266,17
u2378327,16
u2378333,26
u2378470,59
u2378518,17
u2378658,13
u2378792,8
u2378808,61
u2378912,45
u2379140,38
u2379142,9
u2379201,22
u2379205,51
u2379232,26
u2379234,21
u2379340,15
u2379412,37
u2379496,37
u2379498,14
u2379502,22
u2379645,18
u2379767,9
u2379906,14
u2379916,12
u2380012,19
u2380013,32
u2380017,20
u2380114,14
u2380363,111
u2380467,21
u238051,13
u2380533,33
u2380555,68
u2380886,13
u2380993,56
u2381058,17
u2381149,14
u2381168,19
u2381332,11
u2381343,33
u2381423,29
u2381441,109
u2381489,11
u2381491,13
u2381604,31
u2381669,54
u2381674,10
u2381755,87
u2381897,15
u2382093,88
u2382162,8
u2382180,20
u2382191,27
u2382238,27
u2382262,24
u2382345,155
u2382378,14
u2382457,20
u2382462,24
u2382603,26
u2382709,28
u2382725,16
u2382729,35
u2382731,49
u2382795,47
u2382860,35
u2382911,30
u2382923,28
u2382963,14
u2383056,11
u2383108,37
u2383111,24
u2383129,35
u2383206,20
u2383239,7
u2383255,27
u2383272,44
u2383374,9
u238339,12
u2383400,38
u2383594,26
u2383667,19
u2383766,14
u2383959,62
u238398,9
u2384027,9
u2384210,17
u238423,9
u2384268,101
u2384273,25
u2384280,19
u2384297,32
u2384352,38
u2384620,14
u2384621,20
u2384630,73
u2384635,10
u2384690,12
u2384710,68
u2384932,17
u2384971,10
u2384984,6
u2385088,19
u2385146,14
u2385235,24
u2385257,14
u2385438,32
u2385571,16
u2385582,18
u2385649,11
u2385694,8
u2385741,12
u2385749,12
u2385764,15
u238585,17
u2385889,87
u2385891,38
u2385895,9
u2385989,45
u2386044,19
u2386070,14
u2386095,267
u2386177,25
u2386289,15
u2386351,39
u2386391,22
u2386473,18
u2386560,23
u2386577,11
u2386621,7
u2386666,16
u2386678,17
u2386713,18
u2386745,31
u2386768,28
u2386821,93
u2386896,10
u2387083,17
u2387124,18
u2387134,54
u2387251,9
u2387428,80
u2387441,67
u2387449,8
u2387536,13
u2387548,30
u2387571,98
u2387645,12
u2387655,20
u2387674,23
u2387724,11
u2387749,14
u2387751,8
u2387764,9
u2387769,29
u238785,9
u2387887,13
u2387912,33
u2387918,13
u2388021,19
u2388037,24
u2388116,55
u2388163,17
u2388225,11
u2388229,87
u2388257,12
u2388307,11
u2388329,10
u2388387,35
u2388640,28
u2388676,32
u2388736,11
u2388749,13
u2388756,24
u2388897,48
u2388910,21
u2389037,8
u2389079,35
u2389108,13
u2389120,17
u2389137,10
u2389170,13
u2389258,15
u2389262,11
u2389278,49
u2389315,12
u2389355,39
u2389389,11
u2389420,61
u2389437,51
u2389456,10
u2389578,28
u2389618,23
u2389677,27
u2389752,18
u2389789,13
u238987,35
u2389979,11
u2390153,24
u2390201,35
u2390215,7
u2390328,10
u2390331,37
u239039,7
u2390413,8
u2390422,21
u2390498,14
u2390507,13
u2390572,11
u2390584,21
u2390609,18
u2390672,26
u2390719,40
u2390724,15
u2390874,21
u2390946,10
u2391049,7
u2391076,15
u2391093,14
u2391125,12
u2391202,14
u2391237,10
u2391275,48
u2391325,66
u2391404,29
u2391434,10
u2391798,21
u2391821,10
u2391839,54
u2391880,108
u2391918,16
u2391935,80
u239194,17
u2392030,16
u2392034,12
u2392086,15
u2392514,28
u2392543,42
u2392592,12
u2392690,13
u2392692,58
u2392695,15
u2392696,9
u2392793,11
u2392816,8
u2392824,23
u2392926,16
u2392967,28
u2393004,37
u2393274,21
u2393309,34
u2393402,14
u2393415,12
u2393460,12
u2393497,9
u2393548,12
u2393585,11
u2393764,12
u2393822,28
u2393875,20
u2393896,48
u2393907,22
u2393973,16
u2394037,10
u2394114,7
u2394136,37
u2394149,35
u2394335,30
u2394349,9
u2394353,17
u2394403,62
u2394424,26
u2394462,11
u2394575,18
u2394604,16
u2394683,43
u2394698,24
u2394722,20
u2394852,11
u2394927,41
u2394936,189
u2394991,7
u2395114,20
u2395175,19
u239526,24
u2395292,10
u2395346,92
u2395517,9
u2395526,38
u2395577,45
u239564,16
u2395678,18
u2395686,17
u2395691,14
u2395711,12
u2395923,27
u2395968,18
u2396001,83
u2396045,11
u2396149,33
u2396159,16
u2396178,35
u2396192,22
u2396247,60
u2396267,11
u2396278,26
u2396293,12
u2396480,14
u2396526,13
u2396681,10
u2396708,39
u2396830,15
u2396872,11
u2396980,37
u2396996,53
u239704,17
u2397078,15
u2397084,29
u2397130,11
u2397230,33
u2397276,66
u2397297,18
u2397298,41
u2397306,15
u2397334,17
u2397473,12
u2397699,23
u239781,13
u2397934,49
u2398185,16
u2398207,13
u2398295,9
u2398334,10
u2398494,18
u2398497,23
u2398570,12
u2398673,11
u2398781,17
u2398803,10
u2398845,109
u2398978,17
u2399083,23
u239913,9
u2399226,24
u2399237,10
u2399289,25
u2399294,43
u2399376,17
u2399435,8
u2399539,9
u2399559,19
u2399563,14
u2399707,11
u2399712,150
u2399899,19
u2399955,23
u2400009,58
u2400013,19
u2400030,31
u2400059,12
u2400168,13
u2400250,44
u2400288,14
u2400355,51
u2400647,43
u2400709,26
u2400807,24
u2400901,22
u2400957,62
u2400993,8
u2401014,34
u2401069,17
u2401073,48
u2401081,11
u2401252,10
u2401305,36
u2401372,34
u2401385,29
u2401439,14
u2401489,24
u2401534,15
u2401637,6
u2401698,19
u2401741,16
u2401781,46
u2401787,33
u2401813,10
u2402059,10
u2402087,54
u2402127,11
u2402335,26
u2402354,16
u240237,12
u2402391,28
u2402595,50
u2402652,76
u2402712,31
u2402735,40
u2402773,25
u2402786,36
u240279,24
u2402805,9
u2402934,22
u2403249,26
u2403251,43
u240341,14
u2403415,24
u240344,11
u2403464,32
u2403501,15
u2403558,21
u2403599,10
u2403652,9
u2403941,11
u2403968,41
u240418,10
u2404221,10
u2404231,29
u2404423,11
u2404473,29
u2404480,22
u2404502,33
u2404519,13
u2404574,29
u2404721,21
u2404935,37
u2404980,26
u2405040,21
u2405148,25
u2405218,64
u2405235,35
u2405393,66
u2405412,11
u2405427,48
u2405556,30
u2405570,14
u2405615,15
u2405663,106
u2405735,20
u2405740,7
u2405823,11
u2406056,39
u2406123,43
u2406205,29
u2406319,21
u2406340,10
u2406381,11
u2406649,50
u2406663,31
u2406721,20
u2406726,112
u2406745,25
u2406874,29
u2406891,9
u2407462,19
u2407595,12
u2407682,6
u2407689,15
u2407808,14
u2407815,27
u2407833,18
u2407936,19
u2407993,8
u2408070,9
u2408093,7
u2408121,14
u2408148,8
u2408178,29
u240825,10
u2408266,24
u2408331,23
u2408413,13
u2408556,35
u2408568,26
u2408595,6
u2408605,29
u2408776,11
u2408811,35
u2408829,14
u2408852,9
u2408866,19
u2408884,40
u2409113,27
u2409126,25
u2409197,8
u2409241,15
u2409351,42
u240943,13
u2409445,9
u2409461,19
u2409467,17
u2409541,18
u2409582,41
u2409817,24
u2409854,7
u2409859,8
u2409879,20
u2409988,10
u2410055,7
u2410062,12
u2410142,8
u2410199,15
u2410224,26
u2410309,10
u2410425,82
u2410460,15
u2410746,18
u2410879,13
u2411013,84
u2411190,36
u241125,11
u2411276,13
u2411280,11
u2411286,10
u2411360,18
u2411437,13
u241149,11
u2411573,16
u2411609,15
u2411696,74
u2411747,44
u2411828,86
u2412061,12
u2412089,11
u2412105,10
u2412120,13
u2412128,14
u2412171,63
u2412208,29
u2412349,13
u241236,17
u2412373,29
u2412442,17
u2412444,12
u241252,20
u2412522,18
u2412835,12
u2413045,8
u2413402,62
u241341,8
u241350,14
u2413586,37
u2413618,12
u2413746,42
u2413806,33
u2413844,52
u2413896,45
u2413938,55
u2413971,18
u2414033,10
u2414035,14
u2414108,13
u241421,54
u2414293,19
u2414429,11
u2414676,17
u2414696,23
u2414780,11
u2414791,8
u2414977,13
u2415178,28
u2415223,13
u2415308,100
u2415322,61
u2415353,32
u2415378,86
u2415505,8
u2415522,10
u2415624,23
u2415664,23
u2415734,10
u241579,13
u2415967,50
u2416015,16
u2416044,9
u2416187,20
u2416235,22
u2416267,21
u2416550,12
u2416678,23
u2416713,22
u2416746,43
u2416916,10
u2417123,19
u2417157,9
u2417191,12
u2417245,14
u2417301,15
u2417325,77
u2417336,27
u2417374,8
u2417521,19
u2417558,33
u2417589,12
u2417782,28
u2417843,8
u2417887,43
u2417992,18
u2418165,87
u2418281,50
u2418382,6
u2418409,13
u2418454,74
u2418607,12
u2418633,16
u2418704,14
u2418753,44
u2418758,21
u2418809,82
u2418901,16
u2419014,37
u2419160,22
u2419184,7
u2419512,11
u2419612,88
u2419636,13
u2419658,22
u2419726,18
u2419730,13
u2419741,22
u2419870,14
u2420022,21
u2420023,17
u2420052,18
u2420138,16
u2420355,12
u2420439,7
u2420463,18
u2420472,11
u2420495,15
u2420502,16
u2420505,17
u2420565,18
u2420608,10
u2420708,14
u2420779,22
u2420829,7
u2420866,18
u2420906,25
u2421039,24
u242110,10
u2421124,36
u2421136,31
u2421210,11
u2421245,11
u2421351,14
u2421572,13
u2421691,8
u2421759,15
u2421850,21
u2421878,29
u2421901,12
u2421997,40
u2422011,13
u2422032,16
u2422092,9
u2422119,86
u2422154,23
u2422221,12
u242234,12
u2422347,26
u2422357,13
u2422442,46
u2422484,17
u2422507,15
u242251,8
u2422520,9
u2422951,24
u2422984,18
u242300,17
u2423172,23
u2423237,11
u2423439,28
u2423549,15
u242356,9
u2423679,7
u2423713,11
u2423872,17
u2423995,32
u2424000,39
u2424005,20
u2424054,36
u242431,16
u2424315,10
u242441,17
u2424423,29
u2424512,10
u2424516,10
u2424542,58
u2424617,12
u2424842,13
u2424891,20
u2424903,58
u2424964,17
u2424973,21
u2425003,97
u2425011,58
u2425307,19
u2425372,20
u2425387,20
u2425591,13
u2425707,9
u2425735,18
u2425762,36
u2425772,24
u2425838,7
u2425995,26
u2426360,31
u2426382,36
u2426414,34
u2426445,73
u2426585,31
u2426780,10
u2426836,66
u2426939,36
u2426953,16
u2427120,27
u2427197,11
u2427267,12
u2427534,13
u2427556,35
u2427585,25
u2427636,47
u2427689,20
u2427756,54
u2427789,18
u2427830,18
u2427866,16
u242791,12
u2427949,20
u2427950,52
u2427999,12
u24280,15
u2428109,15
u2428130,29
u2428136,20
u2428148,24
u2428150,56
u2428253,7
u2428279,21
u2428370,118
u2428381,16
u242848,34
u2428509,47
u2428547,19
u2428672,20
u2428734,10
u2428743,26
u242876,22
u2428792,11
u2428799,14
u2428804,21
u2428807,9
u2428841,53
u2428848,10
u2428911,65
u2428947,13
u2429231,18
u242935,11
u2429373,16
u2429677,13
u2429698,39
u2429761,13
u242984,10
u2429849,38
u2429964,16
u243009,10
u2430104,11
u2430169,9
u2430194,27
u2430232,13
u2430267,20
u2430305,11
u2430339,9
u2430466,11
u2430578,14
u2430623,116
u2430692,12
u2430693,21
u2430831,17
u243092,15
u2430930,47
u2430979,10
u2431017,18
u2431105,23
u2431199,12
u2431229,15
u2431328,50
u2431373,36
u2431378,14
u2431400,42
u2431476,35
u2431524,13
u2431885,16
u2431971,14
u2432071,13
u2432087,10
u2432312,57
u2432319,10
u2432360,33
u2432389,11
u2432397,14
u2432438,24
u2432730,20
u2432836,57
u2432841,49
u2432869,80
u2432954,22
u2432963,20
u2433004,23
u2433025,57
u2433035,15
u2433095,26
u2433163,15
u2433220,10
u2433252,15
u2433283,9
u2433287,34
u2433389,66
u2433414,17
u2433422,16
u243348,10
u243355,9
u2433577,20
u2433626,25
u2433633,17
u2433638,58
u2433660,13
u2433692,24
u2433729,16
u2433781,16
u2433814,20
u2433853,25
u2433861,113
u2433884,35
u2433917,11
u2433942,13
u2433943,22
u2433983,22
u2434030,10
u2434135,59
u2434169,70
u243424,12
u2434354,14
u2434382,62
u2434411,15
u243448,7
u2434491,46
u2434502,7
u2434687,26
u2434705,81
u2434722,85
u2434784,22
u2435108,34
u2435137,7
u2435146,21
u2435215,23
u2435237,32
u2435297,17
u2435346,14
u2435396,48
u2435503,6
u2435534,24
u2435552,15
u2435565,12
u2435673,57
u2435722,17
u2435771,23
u2435812,13
u2435848,32
u2435901,24
u2435966,21
u2436070,22
u2436075,55
u2436077,41
u2436083,14
u2436189,32
u2436244,16
u2436248,22
u2436275,10
u2436355,10
u2436405,21
u2436567,86
u2436590,21
u2436595,80
u2436703,17
u2436706,11
u2436743,23
u243681,40
u2436902,12
u2436920,12
u2436965,10
u2436983,11
u2436994,12
u2437145,29
u2437226,24
u2437240,23
u2437252,9
u243729,31
u2437292,41
u2437387,11
u2437395,94
u2437408,35
u2437531,16
u2437710,14
u2437799,11
u2438017,28
u2438024,10
u2438089,13
u2438130,69
u2438247,9
u2438249,57
u2438313,104
u2438354,15
u2438417,39
u2438423,42
u2438509,9
u2438539,14
u243865,22
u2438792,19
u2438891,32
u2438992,12
u2438998,28
u2439159,24
u2439171,32
u2439217,9
u2439229,15
u2439334,27
u2439684,11
u2439697,19
u2439752,10
u2439835,17
u2439862,8
u2439897,31
u2439946,8
u2439981,14
u2439989,17
u2440050,15
u2440060,18
u2440168,34
u2440206,16
u2440212,25
u2440253,14
u2440273,19
u2440353,18
u2440354,29
u2440378,7
u2440426,10
u2440442,29
u2440462,20
u2440832,9
u2440852,62
u2440988,15
u2441061,14
u2441095,16
u2441109,10
u2441158,23
u2441338,13
u2441341,22
u2441526,22
u2441577,11
u2441649,9
u2441724,7
u2441893,10
u2441950,6
u2441990,34
u2442112,33
u2442125,48
u244215,28
u2442174,21
u2442226,15
u2442352,25
u2442404,31
u2442440,20
u2442475,13
u2442708,13
u2442888,18
u2442923,65
u2443122,16
u2443195,18
u2443268,11
u2443368,11
u2443381,6
u2443565,61
u2443566,14
u2443657,22
u2443766,9
u2443790,14
u2443856,18
u2443905,46
u2443913,29
u2443993,22
u2444000,10
u2444007,19
u2444335,10
u2444337,38
u2444512,10
u2444516,12
u2444520,82
u2444553,19
u2444558,19
u2444560,10
u2444617,13
u244464,22
u2444668,11
u2444706,10
u2444713,7
u2444733,11
u2444767,11
u2444951,23
u2444974,55
u2445294,30
u2445644,10
u244571,11
u2445730,22
u2445743,10
u2445867,47
u2445901,28
u2445982,24
u2446088,14
u2446121,10
u2446168,7
u2446195,24
u244621,35
u2446222,12
u2446281,13
u244631,12
u2446314,11
u2446318,18
u2446360,28
u2446365,15
u2446427,19
u2446451,17
u2446557,15
u2446617,11
u2446680,49
u2446713,24
u2446769,22
u2446804,22
u2446845,12
u2447143,41
u2447179,20
u2447185,9
u2447196,27
u2447253,19
u2447279,25
u2447301,10
u2447312,12
u2447382,14
u2447460,115
u2447494,11
u2447547,45
u2447662,9
u2447741,20
u2447811,15
u2447845,13
u2447855,13
u2447882,9
u2447885,12
u2448059,33
u2448076,11
u2448079,19
u2448114,62
u2448238,17
u2448243,55
u2448289,25
u2448441,29
u2448465,21
u2448488,19
u2448601,12
u2448730,29
u2448824,11
u2448869,16
u2448872,9
u2448902,73
u2448950,28
u244896,10
u2449084,32
u2449121,10
u2449149,20
u2449160,13
u244917,54
u2449172,28
u2449186,10
u2449412,42
u2449431,33
u2449517,37
u2449774,19
u2449878,52
u2449992,19
u2450055,18
u2450102,37
u2450175,32
u2450262,52
u2450267,26
u2450359,14
u2450368,14
u2450480,32
u2450488,22
u2450604,13
u2450744,10
u2450837,17
u2450989,37
u245108,38
u2451364,15
u2451374,15
u2451415,52
u2451622,16
u2451625,15
u2451658,64
u2451865,14
u2451909,7
u2451962,18
u2451998,24
u2452064,18
u2452117,22
u2452211,58
u2452318,15
u2452326,21
u2452387,11
u2452460,56
u2452668,10
u2452750,13
u2452813,22
u2452815,16
u2452880,31
u2452891,21
u2452903,12
u2452985,9
u2452990,15
u2453056,9
u2453065,13
u2453172,32
u2453193,15
u2453221,13
u2453238,9
u2453264,82
u2453435,29
u2453500,19
u2453566,11
u2453589,17
u2453642,8
u2453652,15
u2453697,15
u2453746,7
u2453924,9
u2454113,9
u2454216,35
u2454228,12
u2454241,11
u2454252,17
u2454410,13
u2454416,10
u2454462,17
u2454506,14
u245454,21
u2454595,47
u2454602,24
u2454676,12
u2454776,33
u2454877,9
u2454890,47
u2454957,11
u245508,27
u2455183,10
u2455349,19
u2455471,44
u2455473,23
u2455489,43
u2455687,43
u2455804,28
u2455932,30
u2455989,33
u2456094,9
u2456097,101
u2456217,23
u2456443,116
u2456449,10
u2456464,75
u2456612,7
u2456617,25
u2456670,42
u2456701,7
u2456709,29
u2456773,31
u2456867,81
u2456959,17
u245701,13
u2457096,16
u2457376,14
u245745,11
u2457561,54
u2457836,19
u2457892,18
u2457897,8
u2457935,83
u2457944,27
u2458080,17
u2458100,20
u2458122,25
u2458138,11
u2458166,57
u2458205,50
u245826,41
u2458440,9
u2458484,14
u2458502,16
u2458608,9
u2458615,34
u2458652,10
u2458669,8
u2458685,48
u2458815,23
u2458874,14
u2458917,13
u2458926,87
u2459016,54
u2459050,15
u2459123,17
u2459233,12
u2459275,10
u2459359,12
u245970,33
u2459703,18
u2459797,10
u2459811,15
u2459813,32
u2459987,42
u2460037,16
u2460108,9
